label,lng,Lat
1278,116.1628189,39.90943101
1279,116.1745174,39.90951488
1280,116.1862159,39.90959757
1281,116.1979145,39.90967908
1282,116.2096131,39.90975941
1283,116.2213117,39.90983856
1284,116.2330104,39.90991653
1285,116.2447092,39.90999332
1286,116.2564079,39.91006893
1287,116.2681068,39.91014336
1288,116.2798056,39.91021661
1289,116.2915046,39.91028868
1290,116.3032035,39.91035957
1291,116.3149025,39.91042928
1292,116.3266016,39.91049781
1293,116.3383006,39.91056516
1294,116.3499998,39.91063133
1295,116.3616989,39.91069631
1296,116.3733981,39.91076012
1297,116.3850973,39.91082275
1298,116.3967966,39.9108842
1299,116.4084959,39.91094447
1300,116.4201952,39.91100355
1301,116.4318946,39.91106146
1302,116.443594,39.91111819
1303,116.4552935,39.91117374
1304,116.4669929,39.9112281
1305,116.4786924,39.91128129
1306,116.490392,39.91133329
1307,116.5020915,39.91138412
1308,116.5137911,39.91143376
1309,116.5254907,39.91148223
1310,116.5371904,39.91152951
1311,116.5488901,39.91157562
1312,116.5605898,39.91162054
1313,116.5722895,39.91166428
1314,116.5839892,39.91170685
1315,116.595689,39.91174823
1316,116.6073888,39.91178843
1317,116.6190887,39.91182745
1318,116.6307885,39.9118653
1319,116.6424884,39.91190196
1320,116.6541883,39.91193744
1321,116.6658882,39.91197174
1322,116.6775881,39.91200486
1323,116.689288,39.9120368
1324,116.700988,39.91206756
1329,116.1393094,39.91826865
1330,116.1510093,39.91835491
1331,116.1627092,39.91843998
1332,116.1744092,39.91852388
1333,116.1861093,39.9186066
1334,116.1978094,39.91868813
1335,116.2095095,39.91876849
1336,116.2212097,39.91884766
1337,116.2329099,39.91892566
1338,116.2446102,39.91900247
1339,116.2563105,39.91907811
1340,116.2680109,39.91915256
1341,116.2797113,39.91922583
1342,116.2914117,39.91929793
1343,116.3031122,39.91936884
1344,116.3148127,39.91943857
1345,116.3265133,39.91950712
1346,116.3382139,39.91957449
1347,116.3499146,39.91964068
1348,116.3616153,39.91970569
1349,116.373316,39.91976952
1350,116.3850168,39.91983217
1351,116.3967176,39.91989363
1352,116.4084184,39.91995392
1353,116.4201193,39.92001303
1354,116.4318202,39.92007095
1355,116.4435211,39.9201277
1356,116.4552221,39.92018326
1357,116.4669231,39.92023765
1358,116.4786241,39.92029085
1359,116.4903252,39.92034287
1360,116.5020263,39.92039371
1361,116.5137274,39.92044337
1362,116.5254286,39.92049185
1363,116.5371297,39.92053915
1364,116.5488309,39.92058527
1365,116.5605322,39.92063021
1366,116.5722334,39.92067397
1367,116.5839347,39.92071654
1368,116.595636,39.92075794
1369,116.6073374,39.92079815
1370,116.6190387,39.92083719
1371,116.6307401,39.92087504
1372,116.6424415,39.92091171
1373,116.6541429,39.92094721
1374,116.6658444,39.92098152
1375,116.6775458,39.92101465
1376,116.6892473,39.9210466
1377,116.7009488,39.92107737
1381,116.1274952,39.92719009
1382,116.1391966,39.92727755
1383,116.150898,39.92736384
1384,116.1625995,39.92744894
1385,116.174301,39.92753287
1386,116.1860026,39.92761561
1387,116.1977042,39.92769717
1388,116.2094059,39.92777755
1389,116.2211076,39.92785675
1390,116.2328094,39.92793477
1391,116.2445112,39.92801161
1392,116.256213,39.92808727
1393,116.2679149,39.92816175
1394,116.2796169,39.92823504
1395,116.2913188,39.92830716
1396,116.3030209,39.92837809
1397,116.3147229,39.92844785
1398,116.326425,39.92851642
1399,116.3381272,39.92858381
1400,116.3498294,39.92865002
1401,116.3615316,39.92871505
1402,116.3732338,39.9287789
1403,116.3849361,39.92884157
1404,116.3966385,39.92890305
1405,116.4083408,39.92896336
1406,116.4200432,39.92902248
1407,116.4317457,39.92908043
1408,116.4434482,39.92913719
1409,116.4551507,39.92919277
1410,116.4668532,39.92924717
1411,116.4785558,39.92930039
1412,116.4902584,39.92935243
1413,116.501961,39.92940329
1414,116.5136637,39.92945297
1415,116.5253663,39.92950146
1416,116.5370691,39.92954878
1417,116.5487718,39.92959491
1418,116.5604746,39.92963986
1419,116.5721774,39.92968363
1420,116.5838802,39.92972622
1421,116.595583,39.92976763
1422,116.6072859,39.92980786
1423,116.6189888,39.92984691
1424,116.6306917,39.92988477
1425,116.6423946,39.92992146
1426,116.6540976,39.92995696
1427,116.6658006,39.92999128
1428,116.6775036,39.93002442
1429,116.6892066,39.93005638
1430,116.7009096,39.93008716
1433,116.1156779,39.93611028
1434,116.1273808,39.93619895
1435,116.1390837,39.93628644
1436,116.1507867,39.93637276
1437,116.1624897,39.93645789
1438,116.1741927,39.93654184
1439,116.1858959,39.93662461
1440,116.197599,39.93670619
1441,116.2093022,39.9367866
1442,116.2210055,39.93686583
1443,116.2327088,39.93694387
1444,116.2444121,39.93702073
1445,116.2561155,39.93709642
1446,116.2678189,39.93717092
1447,116.2795224,39.93724424
1448,116.2912259,39.93731637
1449,116.3029295,39.93738733
1450,116.3146331,39.93745711
1451,116.3263367,39.9375257
1452,116.3380404,39.93759311
1453,116.3497441,39.93765935
1454,116.3614479,39.9377244
1455,116.3731517,39.93778827
1456,116.3848555,39.93785095
1457,116.3965594,39.93791246
1458,116.4082633,39.93797278
1459,116.4199672,39.93803193
1460,116.4316712,39.93808989
1461,116.4433752,39.93814667
1462,116.4550792,39.93820227
1463,116.4667833,39.93825669
1464,116.4784874,39.93830993
1465,116.4901915,39.93836198
1466,116.5018957,39.93841286
1467,116.5135999,39.93846255
1468,116.5253041,39.93851106
1469,116.5370084,39.93855839
1470,116.5487126,39.93860454
1471,116.5604169,39.9386495
1472,116.5721213,39.93869329
1473,116.5838256,39.93873589
1474,116.59553,39.93877731
1475,116.6072344,39.93881755
1476,116.6189388,39.93885661
1477,116.6306433,39.93889449
1478,116.6423477,39.93893119
1479,116.6540522,39.9389667
1480,116.6657568,39.93900104
1481,116.6774613,39.93903419
1482,116.6891658,39.93906616
1486,116.115562,39.9451191
1487,116.1272664,39.9452078
1488,116.1389708,39.94529532
1489,116.1506753,39.94538166
1490,116.1623798,39.94546682
1491,116.1740844,39.94555079
1492,116.1857891,39.94563359
1493,116.1974938,39.9457152
1494,116.2091985,39.94579564
1495,116.2209033,39.94587489
1496,116.2326081,39.94595296
1497,116.244313,39.94602984
1498,116.2560179,39.94610555
1499,116.2677229,39.94618007
1500,116.2794279,39.94625342
1501,116.2911329,39.94632558
1502,116.302838,39.94639656
1503,116.3145432,39.94646635
1504,116.3262483,39.94653497
1505,116.3379536,39.9466024
1506,116.3496588,39.94666866
1507,116.3613641,39.94673373
1508,116.3730694,39.94679762
1509,116.3847748,39.94686033
1510,116.3964802,39.94692185
1511,116.4081856,39.9469822
1512,116.4198911,39.94704136
1513,116.4315966,39.94709934
1514,116.4433022,39.94715614
1515,116.4550077,39.94721176
1516,116.4667133,39.94726619
1517,116.478419,39.94731944
1518,116.4901247,39.94737152
1519,116.5018304,39.94742241
1520,116.5135361,39.94747211
1521,116.5252418,39.94752064
1522,116.5369476,39.94756799
1523,116.5486534,39.94761415
1524,116.5603593,39.94765913
1525,116.5720651,39.94770293
1526,116.583771,39.94774555
1527,116.5954769,39.94778698
1528,116.6071829,39.94782723
1529,116.6188888,39.94786631
1530,116.6305948,39.9479042
1531,116.6423008,39.9479409
1532,116.6540069,39.94797643
1533,116.6657129,39.94801077
1534,116.677419,39.94804393
1535,116.6891251,39.94807591
1539,116.1154459,39.9541279
1540,116.1271519,39.95421663
1541,116.1388578,39.95430418
1542,116.1505639,39.95439055
1543,116.1622699,39.95447573
1544,116.1739761,39.95455974
1545,116.1856823,39.95464256
1546,116.1973885,39.9547242
1547,116.2090948,39.95480466
1548,116.2208011,39.95488393
1549,116.2325074,39.95496203
1550,116.2442139,39.95503894
1551,116.2559203,39.95511467
1552,116.2676268,39.95518921
1553,116.2793334,39.95526258
1554,116.2910399,39.95533476
1555,116.3027466,39.95540577
1556,116.3144532,39.95547559
1557,116.3261599,39.95554422
1558,116.3378667,39.95561168
1559,116.3495735,39.95567795
1560,116.3612803,39.95574305
1561,116.3729872,39.95580696
1562,116.3846941,39.95586968
1563,116.396401,39.95593123
1564,116.408108,39.95599159
1565,116.419815,39.95605077
1566,116.431522,39.95610877
1567,116.4432291,39.95616559
1568,116.4549362,39.95622122
1569,116.4666434,39.95627568
1570,116.4783505,39.95632895
1571,116.4900578,39.95638104
1572,116.501765,39.95643194
1573,116.5134723,39.95648167
1574,116.5251795,39.95653021
1575,116.5368869,39.95657757
1576,116.5485942,39.95662375
1577,116.5603016,39.95666874
1578,116.572009,39.95671255
1579,116.5837164,39.95675518
1580,116.5954239,39.95679663
1581,116.6071313,39.9568369
1582,116.6188388,39.95687598
1583,116.6305464,39.95691388
1584,116.6422539,39.9569506
1585,116.6539615,39.95698614
1586,116.665669,39.9570205
1587,116.6773766,39.95705367
1588,116.6890843,39.95708566
1591,116.1036224,39.96304675
1592,116.1153298,39.96313669
1593,116.1270373,39.96322545
1594,116.1387448,39.96331303
1595,116.1504524,39.96339942
1596,116.16216,39.96348464
1597,116.1738677,39.96356867
1598,116.1855754,39.96365151
1599,116.1972831,39.96373318
1600,116.208991,39.96381366
1601,116.2206988,39.96389296
1602,116.2324067,39.96397108
1603,116.2441147,39.96404802
1604,116.2558227,39.96412377
1605,116.2675307,39.96419834
1606,116.2792388,39.96427173
1607,116.2909469,39.96434394
1608,116.3026551,39.96441496
1609,116.3143633,39.96448481
1610,116.3260715,39.96455347
1611,116.3377798,39.96462094
1612,116.3494881,39.96468724
1613,116.3611965,39.96475235
1614,116.3729049,39.96481628
1615,116.3846133,39.96487903
1616,116.3963218,39.96494059
1617,116.4080303,39.96500098
1618,116.4197389,39.96506018
1619,116.4314474,39.96511819
1620,116.443156,39.96517503
1621,116.4548647,39.96523068
1622,116.4665734,39.96528515
1623,116.4782821,39.96533844
1624,116.4899908,39.96539054
1625,116.5016996,39.96544147
1626,116.5134084,39.9654912
1627,116.5251172,39.96553976
1628,116.5368261,39.96558714
1629,116.548535,39.96563333
1630,116.5602439,39.96567834
1631,116.5719528,39.96572217
1632,116.5836618,39.96576481
1633,116.5953708,39.96580627
1634,116.6070798,39.96584655
1635,116.6187888,39.96588565
1636,116.6304979,39.96592356
1637,116.6422069,39.96596029
1638,116.653916,39.96599584
1639,116.6656252,39.9660302
1640,116.6773343,39.96606339
1641,116.6890435,39.96609539
1644,116.1035047,39.9720555
1645,116.1152137,39.97214547
1646,116.1269227,39.97223426
1647,116.1386317,39.97232186
1648,116.1503409,39.97240828
1649,116.16205,39.97249352
1650,116.1737592,39.97257758
1651,116.1854685,39.97266045
1652,116.1971778,39.97274214
1653,116.2088871,39.97282265
1654,116.2205965,39.97290198
1655,116.2323059,39.97298012
1656,116.2440154,39.97305708
1657,116.255725,39.97313286
1658,116.2674345,39.97320746
1659,116.2791441,39.97328087
1660,116.2908538,39.9733531
1661,116.3025635,39.97342415
1662,116.3142732,39.97349401
1663,116.325983,39.97356269
1664,116.3376929,39.97363019
1665,116.3494027,39.97369651
1666,116.3611126,39.97376164
1667,116.3728226,39.97382559
1668,116.3845325,39.97388836
1669,116.3962425,39.97394994
1670,116.4079526,39.97401034
1671,116.4196627,39.97406956
1672,116.4313728,39.9741276
1673,116.4430829,39.97418445
1674,116.4547931,39.97424012
1675,116.4665033,39.97429461
1676,116.4782136,39.97434791
1677,116.4899239,39.97440003
1678,116.5016342,39.97445097
1679,116.5133445,39.97450073
1680,116.5250549,39.9745493
1681,116.5367653,39.97459669
1682,116.5484757,39.9746429
1683,116.5601861,39.97468792
1684,116.5718966,39.97473176
1685,116.5836071,39.97477442
1686,116.5953176,39.97481589
1687,116.6070282,39.97485619
1688,116.6187388,39.9748953
1689,116.6304493,39.97493322
1690,116.64216,39.97496996
1691,116.6538706,39.97500552
1692,116.6655813,39.9750399
1693,116.6772919,39.97507309
1694,116.6890026,39.9751051
1695,116.7007133,39.97513593
1696,116.0916766,39.98097305
1697,116.103387,39.98106423
1698,116.1150975,39.98115423
1699,116.126808,39.98124305
1700,116.1385186,39.98133068
1701,116.1502293,39.98141713
1702,116.16194,39.9815024
1703,116.1736507,39.98158648
1704,116.1853615,39.98166938
1705,116.1970723,39.9817511
1706,116.2087832,39.98183163
1707,116.2204941,39.98191098
1708,116.2322051,39.98198915
1709,116.2439161,39.98206613
1710,116.2556272,39.98214194
1711,116.2673383,39.98221656
1712,116.2790495,39.98228999
1713,116.2907607,39.98236224
1714,116.3024719,39.98243331
1715,116.3141832,39.9825032
1716,116.3258945,39.9825719
1717,116.3376059,39.98263942
1718,116.3493173,39.98270576
1719,116.3610287,39.98277091
1720,116.3727402,39.98283489
1721,116.3844517,39.98289767
1722,116.3961632,39.98295928
1723,116.4078748,39.9830197
1724,116.4195864,39.98307894
1725,116.4312981,39.98313699
1726,116.4430098,39.98319386
1727,116.4547215,39.98324955
1728,116.4664333,39.98330405
1729,116.4781451,39.98335737
1730,116.4898569,39.98340951
1731,116.5015687,39.98346047
1732,116.5132806,39.98351024
1733,116.5249925,39.98355883
1734,116.5367044,39.98360623
1735,116.5484164,39.98365245
1736,116.5601284,39.98369749
1737,116.5718404,39.98374135
1738,116.5835524,39.98378402
1739,116.5952645,39.9838255
1740,116.6069766,39.98386581
1741,116.6186887,39.98390493
1742,116.6304008,39.98394287
1743,116.642113,39.98397962
1744,116.6538251,39.98401519
1745,116.6655373,39.98404958
1746,116.6772496,39.98408278
1747,116.6889618,39.98411481
1748,116.700674,39.98414564
1749,116.0915573,39.98998174
1750,116.1032692,39.99007295
1751,116.1149813,39.99016298
1752,116.1266933,39.99025182
1753,116.1384055,39.99033948
1754,116.1501176,39.99042596
1755,116.1618299,39.99051125
1756,116.1735421,39.99059536
1757,116.1852545,39.99067829
1758,116.1969668,39.99076003
1759,116.2086793,39.99084059
1760,116.2203917,39.99091997
1761,116.2321042,39.99099816
1762,116.2438168,39.99107517
1763,116.2555294,39.991151
1764,116.2672421,39.99122564
1765,116.2789548,39.9912991
1766,116.2906675,39.99137138
1767,116.3023803,39.99144247
1768,116.3140931,39.99151238
1769,116.3258059,39.9915811
1770,116.3375188,39.99164864
1771,116.3492318,39.991715
1772,116.3609448,39.99178018
1773,116.3726578,39.99184417
1774,116.3843708,39.99190697
1775,116.3960839,39.9919686
1776,116.407797,39.99202904
1777,116.4195102,39.99208829
1778,116.4312234,39.99214637
1779,116.4429366,39.99220326
1780,116.4546499,39.99225896
1781,116.4663632,39.99231348
1782,116.4780765,39.99236682
1783,116.4897898,39.99241898
1784,116.5015032,39.99246995
1785,116.5132166,39.99251973
1786,116.5249301,39.99256834
1787,116.5366436,39.99261576
1788,116.5483571,39.99266199
1789,116.5600706,39.99270705
1790,116.5717841,39.99275091
1791,116.5834977,39.9927936
1792,116.5952113,39.9928351
1793,116.6069249,39.99287542
1794,116.6186386,39.99291455
1795,116.6303523,39.9929525
1796,116.6420659,39.99298927
1797,116.6537797,39.99302485
1798,116.6654934,39.99305925
1799,116.6772071,39.99309246
1800,116.6889209,39.99312449
1803,116.1031514,39.99908166
1804,116.114865,39.99917171
1805,116.1265786,39.99926059
1806,116.1382922,39.99934827
1807,116.150006,39.99943478
1808,116.1617197,39.9995201
1809,116.1734335,39.99960423
1810,116.1851474,39.99968719
1811,116.1968613,39.99976896
1812,116.2085753,39.99984954
1813,116.2202893,39.99992894
1814,116.2320033,40.00000716
1815,116.2437174,40.0000842
1816,116.2554316,40.00016005
1817,116.2671458,40.00023471
1818,116.27886,40.00030819
1819,116.2905743,40.00038049
1820,116.3022886,40.00045161
1821,116.3140029,40.00052154
1822,116.3257173,40.00059029
1823,116.3374318,40.00065785
1824,116.3491463,40.00072423
1825,116.3608608,40.00078942
1826,116.3725753,40.00085343
1827,116.3842899,40.00091626
1828,116.3960045,40.0009779
1829,116.4077192,40.00103836
1830,116.4194339,40.00109764
1831,116.4311486,40.00115573
1832,116.4428634,40.00121264
1833,116.4545782,40.00126836
1834,116.466293,40.0013229
1835,116.4780079,40.00137626
1836,116.4897228,40.00142843
1837,116.5014377,40.00147941
1838,116.5131527,40.00152922
1839,116.5248677,40.00157784
1840,116.5365827,40.00162527
1841,116.5482977,40.00167152
1842,116.5600128,40.00171659
1843,116.5717279,40.00176047
1844,116.583443,40.00180317
1845,116.5951581,40.00184468
1846,116.6068733,40.00188501
1847,116.6185885,40.00192416
1848,116.6303037,40.00196212
1849,116.6420189,40.0019989
1850,116.6537342,40.00203449
1851,116.6654494,40.0020689
1852,116.6771647,40.00210213
1857,116.1147486,40.00818043
1858,116.1264638,40.00826933
1859,116.138179,40.00835705
1860,116.1498942,40.00844358
1861,116.1616095,40.00852893
1862,116.1733249,40.00861309
1863,116.1850403,40.00869607
1864,116.1967557,40.00877787
1865,116.2084712,40.00885848
1866,116.2201868,40.0089379
1867,116.2319024,40.00901615
1868,116.243618,40.0090932
1869,116.2553337,40.00916908
1870,116.2670494,40.00924377
1871,116.2787652,40.00931727
1872,116.290481,40.0093896
1873,116.3021969,40.00946073
1874,116.3139128,40.00953069
1875,116.3256287,40.00959946
1876,116.3373447,40.00966704
1877,116.3490607,40.00973344
1878,116.3607768,40.00979866
1879,116.3724928,40.00986269
1880,116.384209,40.00992553
1881,116.3959251,40.0099872
1882,116.4076413,40.01004768
1883,116.4193576,40.01010697
1884,116.4310739,40.01016508
1885,116.4427902,40.010222
1886,116.4545065,40.01027775
1887,116.4662229,40.0103323
1888,116.4779393,40.01038567
1889,116.4896557,40.01043786
1890,116.5013722,40.01048886
1891,116.5130887,40.01053868
1892,116.5248052,40.01058732
1893,116.5365217,40.01063477
1894,116.5482383,40.01068103
1895,116.5599549,40.01072611
1896,116.5716715,40.01077001
1897,116.5833882,40.01081272
1898,116.5951049,40.01085425
1899,116.6068216,40.01089459
1900,116.6185383,40.01093375
1901,116.6302551,40.01097172
1902,116.6419718,40.01100851
1903,116.6536886,40.01104412
1904,116.6654054,40.01107854
1909,116.1029156,40.01709903
1910,116.1146322,40.01718914
1911,116.1263489,40.01727807
1912,116.1380656,40.01736581
1913,116.1497824,40.01745237
1914,116.1614993,40.01753774
1915,116.1732162,40.01762193
1916,116.1849331,40.01770494
1917,116.1966501,40.01778676
1918,116.2083672,40.0178674
1919,116.2200842,40.01794685
1920,116.2318014,40.01802512
1921,116.2435186,40.0181022
1922,116.2552358,40.0181781
1923,116.266953,40.01825281
1924,116.2786704,40.01832634
1925,116.2903877,40.01839868
1926,116.3021051,40.01846984
1927,116.3138225,40.01853982
1928,116.32554,40.01860861
1929,116.3372575,40.01867622
1930,116.3489751,40.01874264
1931,116.3606927,40.01880787
1932,116.3724103,40.01887193
1933,116.384128,40.01893479
1934,116.3958457,40.01899648
1935,116.4075635,40.01905697
1936,116.4192812,40.01911629
1937,116.430999,40.01917441
1938,116.4427169,40.01923136
1939,116.4544348,40.01928712
1940,116.4661527,40.01934169
1941,116.4778706,40.01939508
1942,116.4895886,40.01944728
1943,116.5013066,40.0194983
1944,116.5130246,40.01954814
1945,116.5247427,40.01959679
1946,116.5364608,40.01964425
1947,116.5481789,40.01969053
1948,116.559897,40.01973563
1949,116.5716152,40.01977954
1950,116.5833334,40.01982226
1951,116.5950516,40.0198638
1952,116.6067699,40.01990416
1953,116.6184882,40.01994333
1954,116.6302064,40.01998132
1955,116.6419248,40.02001812
1956,116.6536431,40.02005373
1962,116.1027976,40.02610769
1963,116.1145157,40.02619783
1964,116.126234,40.02628679
1965,116.1379523,40.02637456
1966,116.1496706,40.02646114
1967,116.161389,40.02654655
1968,116.1731074,40.02663076
1969,116.1848259,40.02671379
1970,116.1965444,40.02679564
1971,116.208263,40.0268763
1972,116.2199817,40.02695578
1973,116.2317003,40.02703407
1974,116.243419,40.02711118
1975,116.2551378,40.0271871
1976,116.2668566,40.02726184
1977,116.2785755,40.02733539
1978,116.2902944,40.02740776
1979,116.3020133,40.02747894
1980,116.3137323,40.02754894
1981,116.3254513,40.02761775
1982,116.3371704,40.02768538
1983,116.3488895,40.02775182
1984,116.3606086,40.02781708
1985,116.3723278,40.02788115
1986,116.384047,40.02794404
1987,116.3957662,40.02800574
1988,116.4074855,40.02806626
1989,116.4192048,40.02812559
1990,116.4309242,40.02818373
1991,116.4426436,40.0282407
1992,116.454363,40.02829647
1993,116.4660825,40.02835106
1994,116.4778019,40.02840447
1995,116.4895215,40.02845669
1996,116.501241,40.02850773
1997,116.5129606,40.02855758
1998,116.5246802,40.02860624
1999,116.5363998,40.02865372
2000,116.5481195,40.02870002
2001,116.5598392,40.02874513
2002,116.5715589,40.02878905
2003,116.5832786,40.02883179
2004,116.5949984,40.02887334
2005,116.6067182,40.02891371
2006,116.618438,40.02895289
2007,116.6301578,40.02899089
2008,116.6418777,40.0290277
2009,116.6535975,40.02906333
2015,116.1026795,40.03511634
2016,116.1143992,40.03520651
2017,116.126119,40.03529549
2018,116.1378388,40.03538329
2019,116.1495587,40.0354699
2020,116.1612786,40.03555533
2021,116.1729986,40.03563958
2022,116.1847187,40.03572263
2023,116.1964387,40.03580451
2024,116.2081589,40.03588519
2025,116.219879,40.0359647
2026,116.2315992,40.03604301
2027,116.2433195,40.03612015
2028,116.2550398,40.03619609
2029,116.2667602,40.03627085
2030,116.2784805,40.03634443
2031,116.290201,40.03641682
2032,116.3019215,40.03648802
2033,116.313642,40.03655804
2034,116.3253625,40.03662688
2035,116.3370831,40.03669453
2036,116.3488038,40.03676099
2037,116.3605245,40.03682627
2038,116.3722452,40.03689036
2039,116.3839659,40.03695327
2040,116.3956867,40.03701499
2041,116.4074076,40.03707553
2042,116.4191284,40.03713488
2043,116.4308493,40.03719304
2044,116.4425702,40.03725002
2045,116.4542912,40.03730581
2046,116.4660122,40.03736042
2047,116.4777332,40.03741385
2048,116.4894543,40.03746608
2049,116.5011754,40.03751714
2050,116.5128965,40.037567
2051,116.5246176,40.03761568
2052,116.5363388,40.03766318
2053,116.54806,40.03770949
2054,116.5597812,40.03775461
2055,116.5715025,40.03779855
2056,116.5832238,40.0378413
2057,116.5949451,40.03788287
2058,116.6066664,40.03792325
2059,116.6183878,40.03796244
2060,116.6301091,40.03800045
2061,116.6418305,40.03803728
2062,116.6535519,40.03807292
2069,116.1142827,40.04421517
2070,116.126004,40.04430418
2071,116.1377254,40.04439201
2072,116.1494468,40.04447865
2073,116.1611683,40.04456411
2074,116.1728898,40.04464838
2075,116.1846113,40.04473146
2076,116.196333,40.04481336
2077,116.2080546,40.04489407
2078,116.2197763,40.0449736
2079,116.2314981,40.04505194
2080,116.2432199,40.0451291
2081,116.2549418,40.04520507
2082,116.2666636,40.04527985
2083,116.2783856,40.04535345
2084,116.2901076,40.04542587
2085,116.3018296,40.04549709
2086,116.3135516,40.04556714
2087,116.3252737,40.04563599
2088,116.3369959,40.04570366
2089,116.3487181,40.04577015
2090,116.3604403,40.04583544
2091,116.3721626,40.04589956
2092,116.3838848,40.04596248
2093,116.3956072,40.04602423
2094,116.4073295,40.04608478
2095,116.419052,40.04614415
2096,116.4307744,40.04620233
2097,116.4424969,40.04625933
2098,116.4542194,40.04631514
2099,116.4659419,40.04636977
2100,116.4776645,40.04642321
2101,116.4893871,40.04647546
2102,116.5011097,40.04652653
2103,116.5128324,40.04657641
2104,116.5245551,40.04662511
2105,116.5362778,40.04667262
2106,116.5480005,40.04671894
2107,116.5597233,40.04676408
2108,116.5714461,40.04680803
2109,116.5831689,40.0468508
2110,116.5948918,40.04689238
2111,116.6066146,40.04693277
2112,116.6183375,40.04697198
2113,116.6300604,40.04701
2114,116.6417834,40.04704684
2123,116.1258889,40.05331286
2124,116.1376118,40.05340071
2125,116.1493348,40.05348738
2126,116.1610578,40.05357286
2127,116.1727809,40.05365716
2128,116.184504,40.05374027
2129,116.1962271,40.0538222
2130,116.2079504,40.05390294
2131,116.2196736,40.05398249
2132,116.2313969,40.05406086
2133,116.2431203,40.05413804
2134,116.2548437,40.05421403
2135,116.2665671,40.05428884
2136,116.2782906,40.05436246
2137,116.2900141,40.0544349
2138,116.3017377,40.05450615
2139,116.3134613,40.05457621
2140,116.3251849,40.05464509
2141,116.3369086,40.05471278
2142,116.3486323,40.05477929
2143,116.3603561,40.05484461
2144,116.3720799,40.05490874
2145,116.3838037,40.05497169
2146,116.3955276,40.05503345
2147,116.4072515,40.05509402
2148,116.4189755,40.05515341
2149,116.4306994,40.05521161
2150,116.4424235,40.05526863
2151,116.4541475,40.05532446
2152,116.4658716,40.0553791
2153,116.4775957,40.05543256
2154,116.4893198,40.05548483
2155,116.501044,40.05553591
2156,116.5127682,40.05558581
2157,116.5244924,40.05563452
2158,116.5362167,40.05568205
2159,116.547941,40.05572838
2160,116.5596653,40.05577354
2161,116.5713897,40.0558175
2162,116.583114,40.05586028
2163,116.5948384,40.05590188
2164,116.6065628,40.05594228
2165,116.6182873,40.0559815
2166,116.6300117,40.05601954
2167,116.6417362,40.05605639
2177,116.1374983,40.0624094
2178,116.1492228,40.0624961
2179,116.1609473,40.06258161
2180,116.1726719,40.06266593
2181,116.1843966,40.06274907
2182,116.1961213,40.06283102
2183,116.207846,40.06291178
2184,116.2195708,40.06299136
2185,116.2312957,40.06306975
2186,116.2430206,40.06314696
2187,116.2547455,40.06322298
2188,116.2664705,40.06329781
2189,116.2781955,40.06337146
2190,116.2899206,40.06344392
2191,116.3016457,40.06351519
2192,116.3133708,40.06358527
2193,116.325096,40.06365417
2194,116.3368213,40.06372189
2195,116.3485465,40.06378841
2196,116.3602718,40.06385375
2197,116.3719972,40.06391791
2198,116.3837226,40.06398087
2199,116.395448,40.06404265
2200,116.4071734,40.06410325
2201,116.4188989,40.06416266
2202,116.4306245,40.06422088
2203,116.44235,40.06427791
2204,116.4540756,40.06433376
2205,116.4658012,40.06438842
2206,116.4775269,40.06444189
2207,116.4892526,40.06449418
2208,116.5009783,40.06454528
2209,116.512704,40.06459519
2210,116.5244298,40.06464392
2211,116.5361556,40.06469146
2212,116.5478815,40.06473781
2213,116.5596073,40.06478298
2214,116.5713332,40.06482696
2215,116.5830591,40.06486975
2216,116.594785,40.06491136
2217,116.606511,40.06495178
2218,116.618237,40.06499101
2219,116.629963,40.06502906
2231,116.1491107,40.0715048
2232,116.1608368,40.07159034
2233,116.1725629,40.07167469
2234,116.1842891,40.07175785
2235,116.1960154,40.07183983
2236,116.2077417,40.07192062
2237,116.219468,40.07200022
2238,116.2311944,40.07207864
2239,116.2429208,40.07215587
2240,116.2546473,40.07223191
2241,116.2663738,40.07230677
2242,116.2781004,40.07238044
2243,116.289827,40.07245292
2244,116.3015537,40.07252421
2245,116.3132804,40.07259432
2246,116.3250071,40.07266324
2247,116.3367339,40.07273098
2248,116.3484607,40.07279753
2249,116.3601875,40.07286289
2250,116.3719144,40.07292706
2251,116.3836414,40.07299005
2252,116.3953683,40.07305185
2253,116.4070953,40.07311246
2254,116.4188224,40.07317189
2255,116.4305494,40.07323013
2256,116.4422765,40.07328718
2257,116.4540037,40.07334304
2258,116.4657308,40.07339772
2259,116.477458,40.07345121
2260,116.4891853,40.07350351
2261,116.5009125,40.07355463
2262,116.5126398,40.07360456
2263,116.5243672,40.0736533
2264,116.5360945,40.07370086
2265,116.5478219,40.07374723
2266,116.5595493,40.07379241
2267,116.5712767,40.0738364
2268,116.5830042,40.07387921
2269,116.5947317,40.07392083
2270,116.6064592,40.07396126
2271,116.6181867,40.07400051
2272,116.6299142,40.07403856
2284,116.1489985,40.08051349
2285,116.1607262,40.08059905
2286,116.1724539,40.08068343
2287,116.1841816,40.08076662
2288,116.1959094,40.08084862
2289,116.2076373,40.08092944
2290,116.2193652,40.08100907
2291,116.2310931,40.08108751
2292,116.2428211,40.08116476
2293,116.2545491,40.08124083
2294,116.2662772,40.08131571
2295,116.2780053,40.0813894
2296,116.2897334,40.08146191
2297,116.3014616,40.08153323
2298,116.3131899,40.08160336
2299,116.3249181,40.0816723
2300,116.3366465,40.08174006
